,GENRE,authorKorean,authorEnglish,workTitle,translator,sourceTitle,publisher,yearCreated,authorEnglish2
2047,Play,유치진,Yoo Chi-Jin,The Donkey,Jang Won-Jae,"Three Plays: The Cow, The Mud Hut, The Donkey",Colin Smythe Limited,2005.0,Yoo Chi Jin/Yoo Chi-Jin
2048,Play,유치진,Yu Chʼi-jin,Fatherland,Song Yo-in,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Yu Ch'i jin/Yu Ch'i-jin/Yu Chʼi-jin
2049,Play,유치진,Yu Czi-zin,The Memorial Service,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Yu Czi zin/Yu Czi-zin
2050,Play,유치진,Yoo Chi-Jin,The Mud Hut,Jang Won-Jae,"Three Plays: The Cow, The Mud Hut, The Donkey",Colin Smythe Limited,2005.0,Yoo Chi Jin/Yoo Chi-Jin
2051,Play,유치진,Yu Ch'i-jin,The Ox (1935),Jinhee Kim,Korean Drama Under Japanese Occupation,Homa Sekey Books,2004.0,Yu Ch'i jin/Yu Ch'i-jin
2052,Play,유치진,Yu Ch'i-jin,The Shack (1932),Jinhee Kim,Korean Drama Under Japanese Occupation,Homa Sekey Books,2004.0,Yu Ch'i jin/Yu Ch'i-jin
2053,Play,유치진 외,"Yu Ch'i-jin, et al.", ,Jinhee Kim,Korean Drama Under Japanese Occupation,Homa Sekey Books*,2004.0,"Yu Ch'i jin, et al./Yu Ch'i-jin, et al."
2054,Play,이강백,Lee Kang-Baek, ,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press*,2007.0,Lee Kang Baek/Lee Kang-Baek
2055,Play,이강백,Yi Kangbaek,A Feeling Like Nirvana (Nŭggim Kŭgnak Katʼŭn),Alyssa Kim,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Yi Kangbaek
2056,Play,이강백,Lee Kang-Baek,Chaos And Order At A Gallery,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2057,Play,이강백,Lee Kang-Baek,Five,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2058,Play,이강백,Lee Kang-Baek,Spring Day,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2059,Play,이강백,Lee Kang-Baek,Watchman,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2060,Play,이강백,Lee Kang-Baek,Wedding,"Alyssa Kim, Hyung-jin Lee",Allegory Of Survival : The Theater Of Kang-Baek Lee,Cambria Press,2007.0,Lee Kang Baek/Lee Kang-Baek
2061,Play,이근삼,Lee Gun-sam,A Theif At Mom's (2000),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2062,Play,이근삼,Lee Gun-sam,Boar And Deer (2001),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2063,Play,이근삼,Lee Gun-sam,Gesani (1983),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2064,Play,이근삼,Lee Gun-sam,Manuscript Paper,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Lee Gun sam/Lee Gun-sam
2065,Play,이근삼,Lee Gun-sam,The Grand Retreat (2001),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2066,Play,이근삼,Lee Gun-sam,The Last Performance Of An Old Actor (1998),Sidney Soo-young Lee,The Grand Retreat And Other Plays,Homa & Sekey,2013.0,Lee Gun sam/Lee Gun-sam
2067,Play,이근삼,Lee Gun-Sam,A New Common Sense,"Lee Tae-dong, Greggar Sletteland","Korean Literature Today, V.3 No.1, P.144",International P.E.N,1998.0,Lee Gun Sam/Lee Gun-Sam
2068,Play,이근삼,Lee Gun-Sam,A Sacred Profession, ,"Korean Literature Today, V.5 No.2, P.176",International P.E.N,2000.0,Lee Gun Sam/Lee Gun-Sam
2069,Play,이만희,Yi Manhŭi,"Please, Turn Off The Lights (Pul Chom Kkŏ Chuseyo)",Kim Chinhui,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Yi Manhui/Yi Manhŭi
2070,Play,이만희,Yi Man-Hui,The Darkness In The Wooden Bell, ,"Korean Literature Today, V.6 No.4, P.139",International P.E.N,2001.0,Yi Man Hui/Yi Man-Hui
2071,Play,이윤택,Lee Yun-Taek,Citizen K,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2072,Play,이윤택,Lee Yun-Taek,Dummy Bride: A Ceremony Of Love,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2073,Play,이윤택,Lee Yun-Taek,Mask Of Fire: A Ceremony Of Power,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2074,Play,이윤택,Lee Yun-Taek,O-Gu: A Ceremony Of Death,"Kim Dong-Wook, Richard Nichols",Four Contemporary Korean Plays,University Press of America,2007.0,Lee Yun Taek/Lee Yun-Taek
2075,Play,정인섭,Zong In-sob,The Diamond Mountains,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Zong In sob/Zong In-sob
2076,Play,진우촌,Zin U-czon,Waves,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Zin U czon/Zin U-czon
2077,Play,차범석,Chʼa Pŏmsŏk,Burning Mountain (Sanbul),Janet Poole,Modern Korean Drama: An Anthology,Columbia University Press,2009.0,Ch'a Pomsok/Chʼa Pŏmsŏk
2078,Play,차범석,Cza Bom-sog,The Angry Machine,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Cza Bom sog/Cza Bom-sog
2079,Play,차범석 외,"Ch'a pŏmsŏk, et al.", ,"Janet Poole, Et Al.",Modern Korean Drama: An Anthology,Columbia University Press*,2009.0,"Ch'a pomsok, et al./Ch'a pŏmsŏk, et al."
2080,Play,채만식,Ch'ae Man-sik,Memorial Day (1937),Jinhee Kim,Korean Drama Under Japanese Occupation,Homa Sekey Books,2004.0,Ch'ae Man sik/Ch'ae Man-sik
2081,Play,채만식,Czoe Man-sig,Memories Of The Dong-Hag,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0,Czoe Man sig/Czoe Man-sig
2082,Play, , ,The Puppet Woman,Zong In-sob,Plays From Korea,"Korean Language School for Foreigners, Chung-ang University",1968.0, 
2083,Children,강경아,Gang Kyeong-Ah, , ,How To Cook Turtle Soup,Sample translation available at DLKL*,2013.0,Gang Kyeong Ah/Gang Kyeong-Ah
2084,Children,강혜숙,Kang Hye-Sook, , ,"Do It For Me, Catbot",Sample translation available at DLKL*,2013.0,Kang Hye Sook/Kang Hye-Sook
2085,Children,고정국,Go Jeonguk, , ,The Boy Who Talks To Animals,Sample translation available at DLKL*,2013.0,Go Jeonguk
2086,Children,공지희,Gong Ji-Hee, ,T. Yun Hee Lee,Seasons In Another World,Bo-Leaf Books,2009.0,Gong Ji Hee/Gong Ji-Hee
2087,Children,곽민수,Kwag Minsu, , ,A Very Special Rubber Duck,Sample translation available at DLKL*,2012.0,Kwag Minsu
2088,Children,권정생,Kwon Jeong-saeng, ,Yun Hee Lee,Flap Flap,Koryo Press,2005.0,Kwon Jeong saeng/Kwon Jeong-saeng
2089,Children,김경희,Kim Kyunghee, , ,Welcome To School,Sample translation available at DLKL*,2013.0,Kim Kyunghee
2090,Children,김다정,Kim Da-Jeong, ,Kim Da-Jeong,Blanket Travel,Epigram Books,2012.0,Kim Da Jeong/Kim Da-Jeong
2091,Children,김성은,Kim Seong Eun, ,Christian J. Park,Jumong: Founder Of Goguryeo,Seoul Selection,2008.0,Kim Seong Eun
2092,Children,김세실,Kim Se-shil, ,Kim Se-shil,The Three Goats,YeoWon Media,2008.0,Kim Se shil/Kim Se-shil
2093,Children,김소운,Kim So-un, ,Kim So-un,Korean Children's Favorite Stories,Kegan Paul International,2004.0,Kim So un/Kim So-un
2094,Children,김소운,Kim Soun, ,Kim Soun,The Deer And The Woodcutter,Tuttle Pub.,2005.0,Kim Soun
2095,Children,김소운,Kim Soun, ,Kim Soun,The Deer And The Woodcutter,Tuttle Pub.*,2005.0,Kim Soun
2096,Children,김소운,KIM SO-UN,The Deer and the Woodcutter, ,Three Korean Fairy Tales Beloved Stories And Legends,Tuttle Publishing*,2019.0,KIM SO UN/KIM SO-UN
2097,Children,김소운,KIM SO-UN,The Magic Gem, ,Three Korean Fairy Tales Beloved Stories And Legends,Tuttle Publishing*,2019.0,KIM SO UN/KIM SO-UN
2098,Children,김소운,KIM SO-UN,The Tigers of the Kumgang Mountains, ,Three Korean Fairy Tales Beloved Stories And Legends,Tuttle Publishing*,2019.0,KIM SO UN/KIM SO-UN
2099,Children,김소운,KIM SO-UN, , ,Korean Children's Favorite Stories,Tuttle Publishing*,2004.0,KIM SO UN/KIM SO-UN
2100,Children,김소운,KIM SO-UN, , ,The Magic Gem: A Korean Folktale About Why Cats And Dogs Do Not Get Along,Tuttle Publishing*,2012.0,KIM SO UN/KIM SO-UN
2101,Children,김소운,KIM SO-UN, ,Setsu Higashi,The Story Bag: A Collection Of Korean Folk Tales,Olympia Press*,2016.0,KIM SO UN/KIM SO-UN
2102,Children,김영수,Kim Yeongsu, ,Dafna Zur,Tino : My Number One Dinosaur,Bo-Leaf Books,2003.0,Kim Yeongsu
2103,Children,김요섭,Kim Yo-sup, ,Peter Hyun,Korean Children's Stories And Songs,‎Hollym International,2015.0,Kim Yo sup/Kim Yo-sup
2104,Children,김우경,Kim Wu-kyung, ,Park Jung-eun Juney,Su-Il Vs. Su-Il A Story Of Human Cloning Based On A Korean Fable,Jain,2005.0,Kim Wu kyung/Kim Wu-kyung
2105,Children,김원석,Won Seok Kim, , ,How To Become Rich,Sample translation available at DLKL*,2013.0,Won Seok Kim
2106,Children,김유리,Kim Yoo-ri, , ,Cheeto's Junk Airplane,Sample translation available at DLKL*,2014.0,Kim Yoo ri/Kim Yoo-ri
2107,Children,김종렬,Kim Jong-ryul, , ,The Lucky Pig On The Corner,Sample translation available at DLKL*,2014.0,Kim Jong ryul/Kim Jong-ryul
2108,Children,김지연,Kim Jiyeon, , ,Floral Lattice Doors,Sample translation available at DLKL*,2014.0,Kim Jiyeon
2109,Children,김진경,Kim Jin-kyung, ,"Suk-yeon Cho, Andrew Killick",Cat School 1: The Secret Of The Crystal Cave,Munhakdongne Children,2004.0,Kim Jin kyung/Kim Jin-kyung
2110,Children,김진경,Kim Jin-kyung, ,"Suk-yeon Cho, Andrew Killick",Cat School 2: The Day Of Apopis,Munhakdongne Children,2004.0,Kim Jin kyung/Kim Jin-kyung
2111,Children,김진경,Kim Jin-kyung, ,"Suk-yeon Cho, Andrew Killick",Cat School 3: The Hill Of The Souls,Munhakdongne Children,2004.0,Kim Jin kyung/Kim Jin-kyung
2112,Children,김효숙,Kim Hyo-sook, , ,A Wrestling Dokkebi's Chuseok,Sample translation available at DLKL*,2013.0,Kim Hyo sook/Kim Hyo-sook
2113,Children,김효정,Kim Hyo Jeong, , ,Puffy Clouds,Sample translation available at DLKL*,2014.0,Kim Hyo Jeong
2114,Children,류재수,Liu Jae-Soo, , ,Yellow Umbrella,Kane/Miller Book Pub,2002.0,Liu Jae Soo/Liu Jae-Soo
2115,Children,류호정,Ryu Hyo Jung, , ,"Please, Let Us Go",Sample translation available at DLKL*,2014.0,Ryu Hyo Jung
2116,Children,류효정,Ryu Hyo Jung, , ,Sdunk,Sample translation available at DLKL*,2014.0,Ryu Hyo Jung
2117,Children,무카,Muka, , ,I'm Out Of Here,Sample translation available at DLKL*,2013.0,Muka
2118,Children,무카,Muka, , ,Let Me In,Sample translation available at DLKL*,2013.0,Muka
2119,Children,무카,Muka, , ,World's Greatest Warrior,Sample translation available at DLKL*,,Muka
2120,Children,박수연,Park Soo-Yeon, , ,Fart Fight,Sample translation available at DLKL*,,Park Soo Yeon/Park Soo-Yeon
2121,Children,박현주,Park Hyeon-ju, , ,Because Of Me,Sample translation available at DLKL*,2014.0,Park Hyeon ju/Park Hyeon-ju
2122,Children,백미숙,Baek Mi Sook, ,David Lukens,A Spectre At The See-Saw,Wild Crane Press,2014.0,Baek Mi Sook
2123,Children,백미숙,Baek Mi Sook, ,David Lukens,Creepy Camp,Wild Crane Press,2014.0,Baek Mi Sook
2124,Children,백미숙,Baek Mi Sook, ,David Lukens,New Coffins For A Growing Vampire!,Wild Crane Press,2014.0,Baek Mi Sook
2125,Children,백미숙,Baek Mi Sook, ,David Lukens,The Magic Juice,Wild Crane Press,2014.0,Baek Mi Sook
2126,Children,백미숙,Baek Mi Sook, ,David Lukens,Vampire Vegetables,Wild Crane Press,2014.0,Baek Mi Sook
2127,Children,서정오,Seo Jung-oh, ,Dafna Zur,The Toad Bridegroom And Other Fantastic Tales Retold,Bo-Leaf,2008.0,Seo Jung oh/Seo Jung-oh
2128,Children,신수현,Shin Soo-hyeon, , ,Red Pencil,Sample translation available at DLKL*,2013.0,Shin Soo hyeon/Shin Soo-hyeon
2129,Children,위기철,Wi Ki-chol, ,Yun Hee Lee,The Tiger And The Persimmon,Bo-Leaf Books,2008.0,Wi Ki chol/Wi Ki-chol
2130,Children,유지연,Yu Ji-yeon, , ,Mom's Portrait,Sample translation available at DLKL*,2014.0,Yu Ji yeon/Yu Ji-yeon
2131,Children,윤구병,Yun Ku-byong, ,Yun Hee Lee,Because I Was Bored,Shabd Books,2008.0,Yun Ku byong/Yun Ku-byong
2132,Children,윤재인,Yun Jaein, , ,A Peaceful Night In The Universe,Sample translation available at DLKL*,2014.0,Yun Jaein
2133,Children,윤재인,Yun Jaein, , ,Waaa!!,Sample translation available at DLKL*,2014.0,Yun Jaein
2134,Children,이명경,Lee Myong Kyong, , ,Our Dog Seri,Sample translation available at DLKL*,2013.0,Lee Myong Kyong
2135,Children,이성실,Lee Seongsil, ,Byonghyon Choi,Look! A Frog Has Laid Its Eggs,Daseossure Pub.,2007.0,Lee Seongsil
2136,Children,이수지,Lee Suzy, ,Suzy Lee,Mirror,Seven Footer Kids,2003.0,Lee Suzy
2137,Children,이수지,Lee Suzy, ,Suzy Lee,Shadow,Chronicle Books,2010.0,Lee Suzy
2138,Children,이수지,Lee Suzy, ,Suzy Lee,The Zoo,Kane / Miller Book Pub.,2007.0,Lee Suzy
2139,Children,이수지,Lee Suzy, ,Suzy Lee,Wave,Chronicle Books,2008.0,Lee Suzy
2140,Children,이은,Lee Eun, , ,Looking For Doctor U Lynn Khant,Sample translation available at DLKL*,2014.0,Lee Eun
2141,Children,이진영,I Jinyeong, , ,Red Bird,Sample translation available at DLKL*,2014.0,I Jinyeong
2142,Children,이혜숙,Lee Hye-sook, ,"Park, Christian",Suro: The First King Of Gaya,Seoul Selection,2008.0,Lee Hye sook/Lee Hye-sook
2143,Children,이호백,Lee Ho Baek, ,Kim Young-sook,One Night Out,Jaimimage,2010.0,Lee Ho Baek
2144,Children,이호백,Lee Ho Baek, , ,While We Were Out,Kane/Miller Book Pub.,2003.0,Lee Ho Baek
2145,Children,장현정,Jang HyunJeong, , ,"Nevertheless, Still A Frog",Sample translation available at DLKL*,2013.0,Jang HyunJeong
2146,Children,정미진,Jeong Mijin, , ,Operation Bloody Nose,Sample translation available at DLKL*,2001.0,Jeong Mijin
2147,Children,정설희,Jeong Seol Hee, ,Marie Frenette,My Grandpa,Noran Twaeji*,2017.0,Jeong Seol Hee
2148,Children,정수윤,Jung Su-youn, , ,The Mosquito Girl,Sample translation available at DLKL*,2012.0,Jung Su youn/Jung Su-youn
2149,Children,정옥,Jung Ok, , ,Snail Spaceship,Sample translation available at DLKL*,2013.0,Jung Ok
2150,Children,정진호,Jeong Jin-ho, , ,Look Up!,Sample translation available at DLKL*,2013.0,Jeong Jin ho/Jeong Jin-ho
2151,Children,정해왕,Jeong Haewang, , ,Dangun Mythology,Sample translation available at DLKL*,2013.0,Jeong Haewang
2152,Children,정해왕,Jeong Haewang, , ,"Jumong, Founder Of Goguryeo",Sample translation available at DLKL*,2011.0,Jeong Haewang
2153,Children,정해왕,Jeong Haewang, , ,Park Hyeokgeose,Sample translation available at DLKL*,2013.0,Jeong Haewang
2154,Children,정해왕,Jeong Haewang, , ,Yeono And Seo,Sample translation available at DLKL*,2013.0,Jeong Haewang
2155,Children,조수진,Cho Soo Jin, , ,Baby Rabbit Tumbles Down From The Moon,Sample translation available at DLKL*,2013.0,Cho Soo Jin
2156,Children,조신애,Jo Shin-Ae, , ,The Hidden Garden,Sample translation available at DLKL*,2013.0,Jo Shin Ae/Jo Shin-Ae
2157,Children,채상우,Chae Sangu, , ,Nighty Night,Sample translation available at DLKL*,2009.0,Chae Sangu
2158,Children,최 로버트 상웅,Choi Robert Sang-ung, ,Robert Sang-ung Choi,Korean Folk Songs : Stars In The Sky And Dreams In Our Hearts,Tuttle Publishing,2014.0,Choi Robert Sang ung/Choi Robert Sang-ung
2159,Children,최덕규,Choi Deok Kyu, , ,Pinocchio's Village,Sample translation available at DLKL*,2013.0,Choi Deok Kyu
2160,Children,최덕규,Choi Deok Kyu, , ,"What Are You Doing, Turtle?",Sample translation available at DLKL*,2014.0,Choi Deok Kyu
2161,Children,한인현 외,"Han In-hyeon, et al.", ,"Jenny Wang Medina, Binna Lee, Stephen Epstein","Korean Nursery Rhymes : Wild Geese, Land Of Goblins And Other Favorite Songs And Rhymesf",Tuttle Publishing,2013.0,"Han In hyeon, et al./Han In-hyeon, et al."
2162,Children,허유미,Heo Yumi, , ,The Green Frogs : A Korean Folktale,Houghton Mifflin Co.,1996.0,Heo Yumi
2163,Children,허은선,Heo Eunsun, , ,Glass Seeds,Sample translation available at DLKL*,2012.0,Heo Eunsun
2164,Children,허은선,Heo Eunsun, , ,Let's Play Hide And Seek,Sample translation available at DLKL*,2010.0,Heo Eunsun
2165,Children,허은선,Heo Eunsun, , ,"Mom, Where Are You?",Sample translation available at DLKL*,2011.0,Heo Eunsun
2166,Children,허은선,Heo Eunsun, , ,Sound Of A Piano,Sample translation available at DLKL*,2013.0,Heo Eunsun
2167,Children,허은선,Heo Eunsun, , ,"Ttakji, Ttakji, My Ttakji",Sample translation available at DLKL*,2013.0,Heo Eunsun
2168,Children,허은선,Heo Eunsun, , ,Watermelon,Sample translation available at DLKL*,2013.0,Heo Eunsun
2169,Children,홍순미,Hong Soon-mi, , ,Midnight's Gift,Sample translation available at DLKL*,2013.0,Hong Soon mi/Hong Soon-mi
2170,Children,홍준희,Hong Jun-hee, , ,Fight Against Prejudice!,Sample translation available at DLKL*,2013.0,Hong Jun hee/Hong Jun-hee
2171,Children,황선미,Hwang Sun-mi, ,Hwang Sun-mi,The Bad Kid Stickers,Woongjin,2005.0,Hwang Sun mi/Hwang Sun-mi
2172,Children,황선미,Hwang Sun-mi, ,Chi-Young Kim,The Dog Who Dared To Dream,Little,2016.0,Hwang Sun mi/Hwang Sun-mi
2173,Children,황선미,Hwang Sun-mi, ,Chi-Young Kim,The Hen Who Dreamed She Could Fly,Penguin Books,2013.0,Hwang Sun mi/Hwang Sun-mi
2174,Children,황선미,Hwang Sun-mi, ,Chi-Young Kim,The Hen Who Dreamed She Could Fly,Oneworld Publications,2014.0,Hwang Sun mi/Hwang Sun-mi
2175,Children,황선미,Hwang Sun-mi, ,Chi-Young Kim,The Hen Who Dreamed She Could Fly,Perseus Books Group*,2014.0,Hwang Sun mi/Hwang Sun-mi
2176,Children,황선미,Hwang Sun-mi, ,Chi-Young Kim,The Hen Who Dreamed She Could Fly A Novel,Penguin Publishing Group*,2013.0,Hwang Sun mi/Hwang Sun-mi
2177,Children, , , ,"Duance Vorhees, Mark Mueller",Mr. Moon And Miss Sun / The Herdsman And The Weaver,Hollym,2007.0, 
2178,Children, , , ,"Duance Vorhees, Mark Mueller",The Faithful Daughter Shim Chʼong / The Little Frog Who Never Listened,Hollym,1990.0, 
2179,Children, , , ,"Duance Vorhees, Mark Mueller",The Greedy Princess / The Rabbit And The Tiger,Hollym,2008.0, 
2180,Children, , , ,"Duance Vorhees, Mark Mueller",The Lazy Man / The Spring Of Youth,Hollym,2007.0, 
2181,Children, , , ,"Duance Vorhees, Mark Mueller",The Ogres' Magic Clubs / The Tiger And The Dried Persimmons,Hollym,2009.0, 
2182,Children, , , ,"Duance Vorhees, Mark Mueller","The Seven Brothers And The Big Dipper / Hungbu, Nolbu And The Magic Gourds",Hollym,1990.0, 
2183,Children, , , ,"Duance Vorhees, Mark Mueller",The Snail Lady / The Magic Vase,Hollym,2007.0, 
2184,Children, , , ,"Duance Vorhees, Mark Mueller",The Son Of The Cinnamon Tree / The Donkey's Egg,Hollym,2010.0, 
2185,Children, , , ,"Duance Vorhees, Mark Mueller",The Woodcutter And The Heavenly Maiden / The Firedogs,Hollym,1990.0, 
2186,Children, ,John C. Stickler, , ,Maya And The Turtle,Tuttle Publishing*,2012.0,John C. Stickler
2187,Children, , , ,Kim Young-kol,Brave Hong Gil-Dong / The Man Who Bought The Shade Of A Tree,Hollym,2008.0, 
2188,Children, , , ,Kim Myung-Jun,Ten Stories Of Korea's Birth,KIATS Press,2011.0, 
2189,Classic/General,정인지,Chong In-ji,Hwun Min Ceng Um,Sek Yen Kim-Cho,The Korean Alphabet Of 1446,Asea Culture Press,2002.0,Chong In ji/Chong In-ji
2190,Classic/General,최제우,Choe Che-u,Great Scripture Of Eastern Learning,"Yong Choon Kim, Yoon Suk-San",Chondogyo Scripture: Donggyeong Daejeon (Great Scripture Of Eastern Learning),University Press of America,2007.0,Choe Che u/Choe Che-u
2191,Classic/General, , , ,Ji-yung Kim,The King's Mouthpiece= HusŏL,Jipmoondang,2019.0, 
2192,Classic/General,정약용,Chŏng Yagyong, ,Choi Byonghyon,Admonitions On Governing The People: Manual For All Administrators,University of California Press,2010.0,Chong Yagyong/Chŏng Yagyong
2193,Classic/General,정인지,Jeong In-ji 　 　, ,James Hoyt,Songs Of The Dragons,Royal Asiatic Society,1971.0,Jeong In ji    /Jeong In-ji    /Jeong In-ji 　 　
2194,Classic/General, , ,The Present-Day Korean Confucian Primer: Annotated Translation Of The Four-Character Elementary Learning,Uri Kaplan,"Acta Koreana, V.19 No.2, P.239-253",Academia Koreana,2016.12, 
2195,Classic/General,김영두,Kim Young-Doo, ,Louise Choi,Toegye And Gobong Write Letters,Jain Publishing,2008.0,Kim Young Doo/Kim Young-Doo
2196,Classic/General,임석재,Im Sŏk-jae, ,Alan C. Heyman,Mu-ga: The Ritual Songs Of Korean Mudangs,Asian Humanities Press,2003.0,Im Sok jae/Im Sok-jae/Im Sŏk-jae
2197,Classic/General, , , ,Choe Hae-chun,Sandae,Jeail Publishing Company,1988.0, 
2198,Classic/General, , ,Hahoe Pyŏlsin-kut,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2199,Classic/General, , ,Kkoktu Kaksi : Puppet Play,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2200,Classic/General, , ,Pongsan T̕alch̕um,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2201,Classic/General, , ,Suyŏng Yayu,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2202,Classic/General, , ,T̕ongyŏng Ogwangdae,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2203,Classic/General, , ,Yangju Pyŏlsandae,Cho Oh-Kon,Traditional Korean Theatre,Asian Humanities Press,1988.0, 
2204,Classic/General,김금원 외,"Kim Keum-Won, et al.", ,Kyung-Nyun Kim Richards,Classical Writings Of Korean Women,Literature Translation Institute of Korea*,2016.0,"Kim Keum Won, et al./Kim Keum-Won, et al."
2205,Classic/General,어숙권,Eo Sukgwon, ,Peter Lee,A Korean Storyteller's Miscellany: The P'aegwan Chapki Of Eo Sukkwon,Princeton University Press,1989.0,Eo Sukgwon
2206,Classic/General,서산대사,Sŏsan Taesa, ,"Hyon Gak, Boep Joeng",The Mirror Of Zen : The Classic Guide To Buddhist Practice By Zen Master So Sahn,Shambhala,2006.0,Sosan Taesa/Sŏsan Taesa
2207,Classic/General,서산대사,Sŏsan Taesa, ,"Hyon Gak, Boep Joeng",The Mirror Of Zen : The Classic Guide To Buddhist Practice By Zen Master So Sahn,Random House*,2006.0,Sosan Taesa/Sŏsan Taesa
2208,Classic/General,이규보,Yi Kyu-bo,Twelve Vignettes By Yi Kyu-Bo (1168–1241),Sem Vermeersch,"Acta Koreana, V.8 No.1, P.137-148",Academia Koreana,2005.07,Yi Kyu bo/Yi Kyu-bo
2209,Classic/General, , , ,"Peter H. Lee, et al.",Anthology Of Korean Literature: From Early Times To The Nineteenth Century,University Press of Hawaii,1981.0, 
2210,Classic/General,김부식 외,"Kim Busik, et al.", ,David R. McCann,Early Korean Literature: Selections And Introductions,Columbia University Press,2000.0,"Kim Busik, et al."
2211,Classic/General,김부식 외,"Kim Busik, et al.", ,David R. McCann,Early Korean Literature: Selections And Introductions,Columbia University Press*,2000.0,"Kim Busik, et al."
2212,Classic/General, ,"Michael Pettid, et al.", ,Chan E. Park,Premodern Korean Literary Prose,Columbia University Press,2018.0,"Michael Pettid, et al."
2213,Classic/General,최기숙,Choe Key-sook, ,Lee Sun-Hee,Classic Korean Tales With Commentaries,Hollym,2018.0,Choe Key sook/Choe Key-sook
2214,Classic/General, ,Peter H. Lee, ,Peter H. Lee,An Anthology Of Traditional Korean Literature,University of Hawaii Press,2017.0,Peter H. Lee
2215,Classic/Poem,강강월 외,"Kang Gangwol, et al.", ,"Constantie Contogenis, Wolhee Choe",Songs Of The Kisaeng: Courtesan Poetry Of The Last Korean Dynasty 　,BOA Editions,1997.0,"Kang Gangwol, et al."
2216,Classic/Poem,경봉 외,"Ky'ongbong, et al.", ,Jaihiun J. Kim,Poems By Zen Masters,Hanshin Pub. Co.,1988.0,"Ky'ongbong, et al."
2217,Classic/Poem,고두동,Ko Tu-dong, , ,Stars And A Smile: Hwangsan Ko Tu-Dong's Best Sijo Poem Selections In Commemoration Of His Triple Thirties,Columbia University Press,1992.0,Ko Tu dong/Ko Tu-dong
2218,Classic/Poem,김달진,Daljin kim, ,"Kim Won-Chung, Christopher Merrill",Because Of The Rain: A Selection Of Korean Zen Poems 　,White Pine Press,2005.0,Daljin kim
2219,Classic/Poem,김삿갓,Kim Sakkat, ,Kevin O'Rourke,Selected Poems Of Kim Sakkat 　,Keimyung University Press,2012.0,Kim Sakkat
2220,Classic/Poem,김삿갓,Kim Sakkat, ,Kevin O'Rourke,Selected Poems Of Kim Sakkat 　,Koryo Press,2014.0,Kim Sakkat
2221,Classic/Poem,김유 외,"Kim Yu, et al.", ,Richard Mayer,On An Autumn Night: Classical Korean Poetry 　,Jiagu Pub.,2006.0,"Kim Yu, et al."
2222,Classic/Poem,김정희,Kim Chŏng-hŭi,"Censuring Snores, Et Al.", ,"Azalea: Journal Of Korean Literature & Culture, V.12 P.131-148",University of Hawai'i Press,2019.0,Kim Chong hui/Kim Chong-hui/Kim Chŏng-hŭi
